item_id,order_id,item_name,cuisine_type,unit_price,quantity
569,100223,Milkshake,Dessert & Drinks,82000.0,1
570,100224,Korean BBQ,Korean,25000.0,1
571,100225,Palak Paneer,Indian,83000.0,3
572,100226,Steak,Western,79000.0,2
573,100226,BBQ Ribs,Western,49000.0,2
574,100226,Pasta,Western,44000.0,2
575,100226,Grilled Chicken,Western,77000.0,1
576,100227,Gado-Gado,Indonesian,60000.0,1
577,100228,Naan,Indian,65000.0,2
578,100228,Tandoori Chicken,Indian,81000.0,2
579,100228,Butter Chicken,Indian,52000.0,2
580,100229,Sushi Set,Japanese,79000.0,1
581,100230,Nasi Padang,Indonesian,52000.0,1
582,100230,Mie Goreng,Indonesian,49000.0,1
583,100231,Chop Suey,Chinese,50000.0,1
584,100231,Noodle Soup,Chinese,61000.0,3
585,100232,Burger,Western,36000.0,2
586,100232,Fish & Chips,Western,51000.0,1
587,100232,Caesar Salad,Western,65000.0,3
588,100233,Korean BBQ,Korean,43000.0,3
589,100233,Japchae,Korean,27000.0,1
590,100233,Kimbap,Korean,18000.0,1
591,100234,Shawarma,Middle Eastern,22000.0,3
592,100234,Mezze Platter,Middle Eastern,43000.0,1
593,100234,Falafel,Middle Eastern,35000.0,3
594,100234,Manakish,Middle Eastern,72000.0,1
595,100235,Nasi Padang,Indonesian,45000.0,2
596,100236,Chop Suey,Chinese,82000.0,2
597,100237,Biryani,Indian,36000.0,1
598,100237,Samosa,Indian,40000.0,1
599,100237,Butter Chicken,Indian,72000.0,2
600,100237,Tandoori Chicken,Indian,58000.0,3
601,100238,Kimchi Jjigae,Korean,63000.0,2
602,100238,Japchae,Korean,24000.0,1
603,100239,Peking Duck,Chinese,59000.0,2
604,100239,Wonton Soup,Chinese,33000.0,1
605,100239,Dim Sum,Chinese,19000.0,3
606,100240,Fried Rice,Chinese,62000.0,2
607,100241,Churros,Dessert & Drinks,81000.0,3
608,100242,Steak,Western,65000.0,3
609,100242,Grilled Chicken,Western,60000.0,3
610,100243,Palak Paneer,Indian,37000.0,3
611,100243,Samosa,Indian,39000.0,1
612,100243,Masala Chai,Indian,61000.0,2
613,100243,Dal Tadka,Indian,58000.0,3
614,100244,Butter Chicken,Indian,36000.0,2
615,100244,Biryani,Indian,73000.0,1
616,100245,Mie Goreng,Indonesian,63000.0,1
617,100245,Bakso,Indonesian,45000.0,3
618,100246,Ramen,Japanese,24000.0,1
619,100246,Katsu Curry,Japanese,46000.0,1
620,100247,Rendang,Indonesian,65000.0,2
621,100247,Mie Goreng,Indonesian,21000.0,2
622,100248,Bulgogi,Korean,29000.0,1
623,100249,Kimchi Jjigae,Korean,67000.0,1
624,100249,Korean BBQ,Korean,56000.0,1
625,100250,Tandoori Chicken,Indian,35000.0,1
626,100250,Butter Chicken,Indian,23000.0,1
627,100250,Naan,Indian,26000.0,1
628,100250,Dal Tadka,Indian,58000.0,1
629,100251,Noodle Soup,Chinese,77000.0,1
630,100251,Chop Suey,Chinese,35000.0,2
631,100252,Ice Cream,Dessert & Drinks,83000.0,3
632,100253,Lamb Chops,Middle Eastern,34000.0,1
633,100254,Ayam Geprek,Indonesian,65000.0,2
634,100254,Rendang,Indonesian,42000.0,3
635,100255,BBQ Ribs,Western,84000.0,3
636,100256,Nasi Goreng,Indonesian,20000.0,2
637,100256,Rendang,Indonesian,81000.0,3
638,100256,Gado-Gado,Indonesian,66000.0,2
639,100256,Nasi Padang,Indonesian,23000.0,1
640,100257,Sundubu Jjigae,Korean,19000.0,1
641,100257,Kimchi Jjigae,Korean,74000.0,1
642,100258,Tandoori Chicken,Indian,57000.0,2
643,100258,Palak Paneer,Indian,29000.0,1
644,100259,Naan,Indian,17000.0,3
645,100259,Palak Paneer,Indian,16000.0,2
646,100259,Tandoori Chicken,Indian,45000.0,2
647,100260,Fattoush,Middle Eastern,65000.0,1
648,100260,Manakish,Middle Eastern,27000.0,1
649,100260,Kebab,Middle Eastern,29000.0,3
650,100261,Chop Suey,Chinese,66000.0,2
651,100261,Dumplings,Chinese,24000.0,3
652,100261,Fried Rice,Chinese,77000.0,3
653,100261,Wonton Soup,Chinese,21000.0,2
654,100262,Japchae,Korean,84000.0,1
655,100262,Sundubu Jjigae,Korean,20000.0,1
656,100262,Kimchi Jjigae,Korean,72000.0,2
657,100262,Bibimbap,Korean,22000.0,2
658,100263,Naan,Indian,79000.0,3
659,100264,Kebab,Middle Eastern,65000.0,1
660,100264,Fattoush,Middle Eastern,34000.0,3
661,100264,Shawarma,Middle Eastern,16000.0,2
662,100265,Dim Sum,Chinese,80000.0,1
663,100265,Wonton Soup,Chinese,80000.0,2
664,100265,Noodle Soup,Chinese,31000.0,1
665,100266,Gyudon,Japanese,67000.0,2
666,100266,Takoyaki,Japanese,60000.0,1
667,100267,Tteokbokki,Korean,65000.0,1
668,100267,Bulgogi,Korean,54000.0,2
669,100268,Kebab,Middle Eastern,70000.0,2
670,100268,Falafel,Middle Eastern,27000.0,2
671,100268,Fattoush,Middle Eastern,74000.0,2
672,100269,Katsu Curry,Japanese,57000.0,3
673,100269,Ramen,Japanese,72000.0,3
674,100270,Tempura,Japanese,66000.0,1
675,100270,Onigiri,Japanese,32000.0,1
676,100270,Ramen,Japanese,42000.0,3
677,100271,Chop Suey,Chinese,56000.0,3
678,100271,Peking Duck,Chinese,17000.0,2
679,100271,Dumplings,Chinese,62000.0,2
680,100272,Bakso,Indonesian,61000.0,2
681,100272,Ayam Geprek,Indonesian,62000.0,3
682,100272,Mie Goreng,Indonesian,76000.0,2
683,100273,Katsu Curry,Japanese,73000.0,3
684,100273,Sushi Set,Japanese,79000.0,1
685,100274,Palak Paneer,Indian,73000.0,3
686,100274,Samosa,Indian,63000.0,3
687,100274,Biryani,Indian,47000.0,2
688,100275,Kimchi Jjigae,Korean,67000.0,1
689,100275,Sundubu Jjigae,Korean,31000.0,3
690,100276,Palak Paneer,Indian,47000.0,2
691,100276,Biryani,Indian,78000.0,1
692,100276,Naan,Indian,32000.0,3
693,100277,Burger,Western,65000.0,2
694,100277,Steak,Western,64000.0,2
695,100278,Dumplings,Chinese,17000.0,2
696,100278,Wonton Soup,Chinese,75000.0,2
697,100278,Fried Rice,Chinese,76000.0,2
698,100279,Chop Suey,Chinese,28000.0,1
699,100279,Dumplings,Chinese,43000.0,1
700,100279,Spring Roll,Chinese,56000.0,3
701,100279,Dim Sum,Chinese,67000.0,2
702,100280,Nasi Goreng,Indonesian,38000.0,2
703,100280,Nasi Padang,Indonesian,55000.0,2
704,100280,Gado-Gado,Indonesian,31000.0,2
705,100280,Rendang,Indonesian,60000.0,3
706,100281,Naan,Indian,55000.0,2
707,100281,Butter Chicken,Indian,23000.0,2
708,100282,Ramen,Japanese,22000.0,3
709,100282,Katsu Curry,Japanese,66000.0,2
710,100282,Gyudon,Japanese,27000.0,3
711,100283,Bulgogi,Korean,36000.0,3
712,100283,Kimbap,Korean,65000.0,1
713,100283,Japchae,Korean,63000.0,1
714,100284,Lamb Chops,Middle Eastern,66000.0,1
715,100284,Hummus Plate,Middle Eastern,40000.0,1
716,100285,Dumplings,Chinese,25000.0,3
717,100285,Chop Suey,Chinese,23000.0,2
718,100285,Fried Rice,Chinese,23000.0,2
719,100286,Bakso,Indonesian,78000.0,2
720,100286,Gado-Gado,Indonesian,61000.0,2
721,100286,Ayam Geprek,Indonesian,16000.0,2
722,100286,Nasi Padang,Indonesian,25000.0,1
723,100287,Spring Roll,Chinese,52000.0,1
724,100287,Peking Duck,Chinese,75000.0,1
725,100288,Gyudon,Japanese,70000.0,2
726,100288,Sushi Set,Japanese,29000.0,1
727,100288,Katsu Curry,Japanese,16000.0,1
728,100288,Takoyaki,Japanese,52000.0,3
729,100289,Mezze Platter,Middle Eastern,27000.0,2
730,100289,Manakish,Middle Eastern,82000.0,2
731,100289,Kebab,Middle Eastern,53000.0,1
732,100289,Falafel,Middle Eastern,35000.0,1
733,100290,Ramen,Japanese,43000.0,3
734,100290,Tempura,Japanese,28000.0,3
735,100290,Udon,Japanese,51000.0,3
736,100291,Fattoush,Middle Eastern,25000.0,3
737,100291,Kebab,Middle Eastern,66000.0,3
738,100291,Shawarma,Middle Eastern,20000.0,2
739,100292,Bibimbap,Korean,50000.0,2
740,100292,Japchae,Korean,39000.0,2
741,100292,Korean BBQ,Korean,37000.0,2
742,100293,Ramen,Japanese,19000.0,1
743,100293,Gyudon,Japanese,52000.0,2
744,100293,Takoyaki,Japanese,68000.0,1
745,100294,Tteokbokki,Korean,29000.0,2
746,100294,Japchae,Korean,72000.0,1
747,100294,Korean BBQ,Korean,41000.0,3
748,100295,Club Sandwich,Western,27000.0,2
749,100296,Spring Roll,Chinese,59000.0,1
750,100296,Noodle Soup,Chinese,16000.0,3
751,100296,Dim Sum,Chinese,22000.0,1
752,100296,Peking Duck,Chinese,49000.0,2
753,100297,Chop Suey,Chinese,55000.0,3
754,100297,Peking Duck,Chinese,28000.0,1
755,100298,Ramen,Japanese,68000.0,3
756,100299,Bakso,Indonesian,33000.0,3
757,100299,Nasi Goreng,Indonesian,58000.0,2
758,100299,Ayam Geprek,Indonesian,66000.0,1
759,100299,Mie Goreng,Indonesian,61000.0,3
760,100300,Dal Tadka,Indian,58000.0,1
761,100300,Palak Paneer,Indian,60000.0,2
762,100300,Naan,Indian,63000.0,3
763,100301,Grilled Chicken,Western,21000.0,1
764,100301,Steak,Western,48000.0,1
765,100301,BBQ Ribs,Western,77000.0,2
766,100302,Steak,Western,19000.0,1
767,100302,Burger,Western,77000.0,2
768,100303,Naan,Indian,57000.0,3
769,100304,Gyudon,Japanese,66000.0,3
770,100304,Tempura,Japanese,78000.0,1
771,100305,Caesar Salad,Western,78000.0,2
772,100306,Hummus Plate,Middle Eastern,76000.0,2
773,100306,Manakish,Middle Eastern,29000.0,2
774,100306,Kebab,Middle Eastern,24000.0,2
775,100307,Crepes,Dessert & Drinks,66000.0,2
776,100308,Tandoori Chicken,Indian,17000.0,2
777,100308,Dal Tadka,Indian,42000.0,2
778,100309,Butter Chicken,Indian,33000.0,3
779,100309,Masala Chai,Indian,52000.0,2
780,100309,Naan,Indian,63000.0,3
781,100310,Caesar Salad,Western,46000.0,1
782,100310,Steak,Western,77000.0,1
783,100310,Pasta,Western,85000.0,3
784,100310,Grilled Chicken,Western,63000.0,3
785,100311,Tteokbokki,Korean,59000.0,3
786,100311,Kimbap,Korean,31000.0,2
787,100311,Korean BBQ,Korean,26000.0,1
788,100311,Bibimbap,Korean,19000.0,3
789,100312,Bibimbap,Korean,85000.0,3
790,100312,Bulgogi,Korean,63000.0,2
791,100312,Kimbap,Korean,29000.0,1
792,100313,Club Sandwich,Western,40000.0,2
793,100313,Fish & Chips,Western,42000.0,3
794,100313,Burger,Western,64000.0,3
795,100313,Grilled Chicken,Western,76000.0,3
796,100314,Soto Ayam,Indonesian,51000.0,2
797,100314,Rendang,Indonesian,55000.0,2
798,100314,Nasi Padang,Indonesian,24000.0,3
799,100315,Spring Roll,Chinese,45000.0,2
800,100315,Wonton Soup,Chinese,82000.0,2
801,100315,Chop Suey,Chinese,48000.0,2
802,100315,Dim Sum,Chinese,59000.0,3
803,100316,Tempura,Japanese,41000.0,3
804,100316,Sushi Set,Japanese,31000.0,3
805,100316,Ramen,Japanese,65000.0,2
806,100317,Gyudon,Japanese,46000.0,3
807,100318,Lamb Chops,Middle Eastern,62000.0,1
808,100318,Hummus Plate,Middle Eastern,36000.0,1
809,100318,Shawarma,Middle Eastern,56000.0,3
810,100319,Soto Ayam,Indonesian,58000.0,3
811,100320,Cheesecake,Dessert & Drinks,41000.0,2
812,100321,Udon,Japanese,75000.0,2
813,100321,Ramen,Japanese,32000.0,2
814,100322,Spring Roll,Chinese,73000.0,1
815,100322,Wonton Soup,Chinese,49000.0,1
816,100323,Mie Goreng,Indonesian,66000.0,1
817,100323,Rendang,Indonesian,40000.0,2
818,100323,Gado-Gado,Indonesian,79000.0,3
819,100323,Nasi Goreng,Indonesian,53000.0,3
820,100324,Bulgogi,Korean,60000.0,3
821,100324,Japchae,Korean,49000.0,2
822,100325,Nasi Padang,Indonesian,36000.0,1
823,100325,Ayam Geprek,Indonesian,61000.0,3
824,100326,Peking Duck,Chinese,70000.0,3
825,100326,Dim Sum,Chinese,25000.0,3
826,100327,Samosa,Indian,55000.0,1
827,100328,Dim Sum,Chinese,84000.0,1
828,100328,Peking Duck,Chinese,34000.0,3
829,100328,Chop Suey,Chinese,43000.0,2
830,100328,Noodle Soup,Chinese,31000.0,1
831,100329,Waffle,Dessert & Drinks,52000.0,2
832,100329,Crepes,Dessert & Drinks,59000.0,3
833,100329,Boba Tea,Dessert & Drinks,57000.0,3
834,100330,Peking Duck,Chinese,67000.0,2
835,100331,Club Sandwich,Western,17000.0,2
836,100331,Caesar Salad,Western,60000.0,2
837,100331,Steak,Western,22000.0,2
838,100331,Burger,Western,77000.0,3
839,100332,Spring Roll,Chinese,32000.0,3
840,100333,Biryani,Indian,25000.0,3
841,100334,Onigiri,Japanese,77000.0,2
842,100334,Katsu Curry,Japanese,19000.0,2
843,100334,Ramen,Japanese,81000.0,2
844,100334,Gyudon,Japanese,55000.0,1
845,100335,Fattoush,Middle Eastern,18000.0,3
846,100335,Shawarma,Middle Eastern,57000.0,2
847,100335,Lamb Chops,Middle Eastern,21000.0,3
848,100335,Falafel,Middle Eastern,23000.0,3
849,100336,Tteokbokki,Korean,50000.0,2
850,100336,Japchae,Korean,63000.0,2
851,100336,Korean BBQ,Korean,25000.0,2
852,100336,Kimbap,Korean,22000.0,2
853,100337,Rendang,Indonesian,27000.0,3
854,100337,Mie Goreng,Indonesian,67000.0,2
855,100337,Nasi Goreng,Indonesian,75000.0,2
856,100338,Nasi Goreng,Indonesian,30000.0,1
857,100338,Rendang,Indonesian,67000.0,3
858,100338,Soto Ayam,Indonesian,76000.0,1
859,100339,Cheesecake,Dessert & Drinks,74000.0,3
860,100339,Ice Cream,Dessert & Drinks,21000.0,3
861,100340,BBQ Ribs,Western,51000.0,2
862,100340,Grilled Chicken,Western,18000.0,2
863,100341,Bibimbap,Korean,34000.0,2
864,100342,Butter Chicken,Indian,42000.0,1
865,100343,Sundubu Jjigae,Korean,80000.0,3
866,100343,Japchae,Korean,62000.0,2
867,100343,Bibimbap,Korean,47000.0,3
868,100344,Pasta,Western,44000.0,3
869,100344,Steak,Western,48000.0,1
870,100345,Waffle,Dessert & Drinks,70000.0,2
871,100346,Rendang,Indonesian,30000.0,1
872,100347,Caesar Salad,Western,53000.0,3
873,100348,Takoyaki,Japanese,56000.0,3
874,100348,Udon,Japanese,36000.0,3
875,100348,Gyudon,Japanese,30000.0,1
876,100348,Sushi Set,Japanese,53000.0,1
877,100349,Chop Suey,Chinese,65000.0,1
878,100349,Dumplings,Chinese,77000.0,3
879,100349,Noodle Soup,Chinese,24000.0,1
880,100349,Spring Roll,Chinese,40000.0,2
881,100350,Club Sandwich,Western,20000.0,1
882,100351,Rendang,Indonesian,66000.0,3
883,100351,Gado-Gado,Indonesian,42000.0,2
884,100351,Bakso,Indonesian,35000.0,3
885,100352,Katsu Curry,Japanese,46000.0,1
886,100352,Udon,Japanese,49000.0,1
887,100353,Shawarma,Middle Eastern,19000.0,2
888,100353,Mezze Platter,Middle Eastern,20000.0,3
889,100353,Hummus Plate,Middle Eastern,32000.0,2
890,100354,Tteokbokki,Korean,28000.0,2
891,100354,Bulgogi,Korean,43000.0,2
892,100354,Kimbap,Korean,75000.0,3
893,100355,Tandoori Chicken,Indian,23000.0,1
894,100355,Butter Chicken,Indian,47000.0,2
895,100356,Ramen,Japanese,18000.0,3
896,100356,Onigiri,Japanese,24000.0,3
897,100356,Gyudon,Japanese,81000.0,2
898,100357,Biryani,Indian,70000.0,3
899,100357,Palak Paneer,Indian,54000.0,1
900,100357,Naan,Indian,39000.0,2
901,100357,Dal Tadka,Indian,61000.0,1
902,100358,Steak,Western,15000.0,2
903,100358,Club Sandwich,Western,84000.0,3
904,100359,Pasta,Western,71000.0,2
905,100359,Steak,Western,46000.0,1
906,100360,Tteokbokki,Korean,43000.0,2
907,100360,Kimchi Jjigae,Korean,66000.0,2
908,100360,Japchae,Korean,44000.0,3
909,100360,Kimbap,Korean,78000.0,2
910,100361,Udon,Japanese,28000.0,3
911,100361,Ramen,Japanese,74000.0,1
912,100361,Sushi Set,Japanese,68000.0,1
913,100361,Takoyaki,Japanese,66000.0,3
914,100362,Lamb Chops,Middle Eastern,30000.0,2
915,100363,Masala Chai,Indian,20000.0,2
916,100364,Katsu Curry,Japanese,45000.0,3
917,100364,Tempura,Japanese,70000.0,2
918,100364,Gyudon,Japanese,81000.0,1
919,100365,Masala Chai,Indian,78000.0,2
920,100366,Kimbap,Korean,21000.0,2
921,100366,Sundubu Jjigae,Korean,78000.0,3
922,100366,Tteokbokki,Korean,31000.0,1
923,100366,Kimchi Jjigae,Korean,83000.0,1
924,100367,Nasi Padang,Indonesian,51000.0,2
925,100367,Bakso,Indonesian,81000.0,2
926,100367,Gado-Gado,Indonesian,44000.0,1
927,100368,Grilled Chicken,Western,35000.0,3
928,100368,Steak,Western,60000.0,1
929,100369,Crepes,Dessert & Drinks,61000.0,2
930,100369,Waffle,Dessert & Drinks,51000.0,3
931,100370,Falafel,Middle Eastern,41000.0,2
932,100370,Manakish,Middle Eastern,62000.0,2
933,100370,Fattoush,Middle Eastern,30000.0,2
934,100371,Nasi Padang,Indonesian,76000.0,3
935,100371,Gado-Gado,Indonesian,60000.0,1
936,100371,Soto Ayam,Indonesian,51000.0,2
937,100371,Rendang,Indonesian,17000.0,1
938,100372,Grilled Chicken,Western,44000.0,3
939,100372,Pasta,Western,60000.0,1
940,100372,Steak,Western,41000.0,3
941,100373,Fried Rice,Chinese,32000.0,3
942,100373,Spring Roll,Chinese,60000.0,1
943,100374,Club Sandwich,Western,54000.0,2
944,100374,Burger,Western,77000.0,3
945,100374,Steak,Western,30000.0,1
946,100374,Pasta,Western,46000.0,3
947,100375,Kimchi Jjigae,Korean,57000.0,3
948,100376,Bakso,Indonesian,33000.0,1
949,100376,Nasi Padang,Indonesian,58000.0,2
950,100377,Dumplings,Chinese,18000.0,2
951,100377,Wonton Soup,Chinese,16000.0,3
952,100377,Noodle Soup,Chinese,66000.0,3
953,100378,Japchae,Korean,72000.0,2
954,100378,Bulgogi,Korean,60000.0,2
955,100378,Bibimbap,Korean,75000.0,3
956,100379,Tempura,Japanese,39000.0,1
957,100379,Sushi Set,Japanese,70000.0,3
958,100380,Mie Goreng,Indonesian,34000.0,1
959,100380,Bakso,Indonesian,48000.0,2
960,100381,Tandoori Chicken,Indian,66000.0,1
961,100381,Butter Chicken,Indian,51000.0,2
962,100381,Dal Tadka,Indian,18000.0,1
963,100381,Samosa,Indian,83000.0,3
964,100382,Burger,Western,51000.0,1
965,100383,Ice Cream,Dessert & Drinks,77000.0,1
966,100384,Churros,Dessert & Drinks,22000.0,2
967,100384,Milkshake,Dessert & Drinks,37000.0,1
968,100385,Steak,Western,19000.0,2
969,100386,Lamb Chops,Middle Eastern,47000.0,2
970,100386,Shawarma,Middle Eastern,50000.0,3
971,100387,Samosa,Indian,39000.0,2
972,100387,Palak Paneer,Indian,57000.0,2
973,100387,Tandoori Chicken,Indian,72000.0,3
974,100388,Ayam Geprek,Indonesian,22000.0,2
975,100388,Rendang,Indonesian,67000.0,3
976,100388,Bakso,Indonesian,59000.0,2
977,100389,Nasi Padang,Indonesian,68000.0,2
978,100390,Dumplings,Chinese,45000.0,2
979,100390,Chop Suey,Chinese,15000.0,3
980,100391,BBQ Ribs,Western,45000.0,1
981,100391,Burger,Western,37000.0,1
982,100391,Grilled Chicken,Western,31000.0,1
983,100392,Steak,Western,60000.0,3
984,100392,Caesar Salad,Western,31000.0,2
985,100393,Matcha Latte,Dessert & Drinks,20000.0,1
986,100393,Cheesecake,Dessert & Drinks,80000.0,3
987,100393,Ice Cream,Dessert & Drinks,64000.0,3
988,100394,Tteokbokki,Korean,31000.0,2
989,100394,Japchae,Korean,80000.0,2
990,100394,Kimchi Jjigae,Korean,60000.0,3
991,100395,Kebab,Middle Eastern,76000.0,3
992,100395,Falafel,Middle Eastern,65000.0,3
993,100395,Lamb Chops,Middle Eastern,63000.0,3
994,100395,Hummus Plate,Middle Eastern,66000.0,1
995,100396,Crepes,Dessert & Drinks,24000.0,1
996,100396,Boba Tea,Dessert & Drinks,31000.0,3
997,100396,Cheesecake,Dessert & Drinks,51000.0,3
998,100396,Ice Cream,Dessert & Drinks,50000.0,3
999,100397,Falafel,Middle Eastern,18000.0,3
1000,100398,Fish & Chips,Western,22000.0,1
1001,100398,BBQ Ribs,Western,61000.0,3
1002,100399,BBQ Ribs,Western,70000.0,3
1003,100400,Cheesecake,Dessert & Drinks,63000.0,3
1004,100400,Waffle,Dessert & Drinks,19000.0,1
1005,100400,Boba Tea,Dessert & Drinks,24000.0,1
1006,100400,Matcha Latte,Dessert & Drinks,62000.0,3
1007,100401,Churros,Dessert & Drinks,59000.0,1
1008,100401,Ice Cream,Dessert & Drinks,58000.0,3
1009,100401,Milkshake,Dessert & Drinks,81000.0,2
1010,100401,Crepes,Dessert & Drinks,74000.0,2
1011,100402,Falafel,Middle Eastern,23000.0,1
1012,100402,Shawarma,Middle Eastern,56000.0,3
1013,100403,Waffle,Dessert & Drinks,21000.0,3
1014,100403,Milkshake,Dessert & Drinks,43000.0,2
1015,100404,Masala Chai,Indian,22000.0,3
1016,100404,Butter Chicken,Indian,55000.0,3
1017,100405,Onigiri,Japanese,70000.0,1
1018,100405,Sushi Set,Japanese,28000.0,1
1019,100406,Samosa,Indian,17000.0,1
1020,100406,Tandoori Chicken,Indian,69000.0,2
1021,100407,Udon,Japanese,65000.0,2
1022,100407,Onigiri,Japanese,59000.0,3
1023,100407,Tempura,Japanese,53000.0,3
1024,100408,Crepes,Dessert & Drinks,66000.0,2
1025,100408,Churros,Dessert & Drinks,20000.0,1
1026,100409,Fried Rice,Chinese,41000.0,3
1027,100409,Wonton Soup,Chinese,47000.0,2
1028,100409,Noodle Soup,Chinese,77000.0,3
1029,100409,Dumplings,Chinese,24000.0,2
1030,100410,Butter Chicken,Indian,56000.0,3
1031,100410,Naan,Indian,41000.0,1
1032,100411,Kebab,Middle Eastern,29000.0,3
1033,100411,Falafel,Middle Eastern,52000.0,1
1034,100412,Caesar Salad,Western,56000.0,3
1035,100412,BBQ Ribs,Western,77000.0,3
1036,100413,Katsu Curry,Japanese,44000.0,1
1037,100413,Takoyaki,Japanese,41000.0,3
1038,100414,Falafel,Middle Eastern,25000.0,1
1039,100415,Falafel,Middle Eastern,21000.0,2
1040,100415,Manakish,Middle Eastern,20000.0,1
1041,100416,Rendang,Indonesian,78000.0,3
1042,100416,Soto Ayam,Indonesian,24000.0,3
1043,100416,Nasi Goreng,Indonesian,41000.0,1
1044,100417,Fish & Chips,Western,53000.0,1
1045,100417,Steak,Western,42000.0,1
1046,100417,Club Sandwich,Western,82000.0,1
1047,100418,BBQ Ribs,Western,54000.0,1
1048,100418,Club Sandwich,Western,40000.0,1
1049,100419,Fattoush,Middle Eastern,77000.0,1
1050,100419,Manakish,Middle Eastern,38000.0,1
1051,100419,Falafel,Middle Eastern,17000.0,2
1052,100419,Kebab,Middle Eastern,56000.0,3
1053,100420,Kebab,Middle Eastern,40000.0,2
1054,100420,Shawarma,Middle Eastern,20000.0,2
1055,100420,Fattoush,Middle Eastern,80000.0,1
1056,100421,Sushi Set,Japanese,66000.0,3
1057,100421,Gyudon,Japanese,56000.0,3
1058,100421,Onigiri,Japanese,24000.0,2
1059,100422,Ice Cream,Dessert & Drinks,39000.0,3
1060,100422,Churros,Dessert & Drinks,81000.0,2
1061,100422,Boba Tea,Dessert & Drinks,43000.0,3
1062,100423,Ramen,Japanese,15000.0,2
1063,100423,Tempura,Japanese,81000.0,3
1064,100424,Bulgogi,Korean,20000.0,3
1065,100424,Japchae,Korean,44000.0,1
1066,100425,Naan,Indian,59000.0,1
1067,100426,BBQ Ribs,Western,72000.0,3
1068,100426,Grilled Chicken,Western,28000.0,2
1069,100426,Fish & Chips,Western,76000.0,3
1070,100427,Udon,Japanese,40000.0,2
