session_id,user_id,channel,campaign,device,city,session_start_at
10357,1338,referral,ref_friend_program,android,Jakarta Utara,2024-06-25 19:17:00
10358,1247,promo,promo_feb_valentine,ios,Jakarta Pusat,2024-05-27 22:42:00
10359,1703,organic,,android,Jakarta Utara,2024-03-19 10:09:00
10360,1544,organic,,android,Jakarta Selatan,2024-04-25 18:16:00
10361,1104,paid_social,ig_story_feb,android,Bekasi,2024-02-26 15:31:00
10362,1698,organic,,ios,Jakarta Timur,2024-01-18 12:11:00
10363,1501,organic,,ios,Depok,2024-03-04 22:07:00
10364,1794,promo,promo_jan_newyear,android,Jakarta Barat,2024-01-25 10:19:00
10365,1362,organic,,android,Depok,2024-03-18 17:57:00
10366,1746,promo,promo_ramadan,android,Jakarta Utara,2024-06-12 07:09:00
10367,1759,paid_social,ig_reel_jan,android,Jakarta Selatan,2024-06-27 20:23:00
10368,1540,promo,promo_ramadan,android,Depok,2024-02-14 15:58:00
10369,1009,organic,,ios,Tangerang,2024-05-07 11:29:00
10370,1302,paid_social,tiktok_mar,android,Depok,2024-01-04 21:02:00
10371,1385,organic,,android,Depok,2024-04-21 10:08:00
10372,1595,paid_search,brand_kw_jan,ios,Jakarta Utara,2024-05-11 18:08:00
10373,1782,organic,,android,Jakarta Selatan,2024-05-12 21:53:00
10374,1599,paid_social,tiktok_mar,android,Jakarta Selatan,2024-06-21 23:47:00
10375,1692,paid_search,competitor_kw,ios,Depok,2024-06-12 11:19:00
10376,1001,organic,,ios,Jakarta Timur,2024-02-09 10:33:00
10377,1632,referral,ref_influencer,ios,Depok,2024-02-01 20:09:00
10378,1179,paid_search,brand_kw_feb,web,Bekasi,2024-06-16 11:22:00
10379,1179,promo,promo_ramadan,ios,Jakarta Pusat,2024-04-08 20:59:00
10380,1653,promo,promo_feb_valentine,android,Depok,2024-05-26 13:12:00
10381,1025,organic,,android,Jakarta Timur,2024-06-10 10:13:00
10382,1699,paid_search,brand_kw_feb,ios,Jakarta Pusat,2024-06-13 23:31:00
10383,1450,paid_search,brand_kw_feb,android,Jakarta Barat,2024-04-19 19:55:00
10384,1680,referral,ref_friend_program,android,Tangerang,2024-01-16 14:31:00
10385,1613,referral,ref_friend_program,android,Jakarta Pusat,2024-06-05 09:56:00
10386,1201,promo,promo_jan_newyear,android,Jakarta Selatan,2024-05-16 19:43:00
10387,1408,paid_search,competitor_kw,ios,Jakarta Utara,2024-05-02 10:42:00
10388,1310,organic,,ios,Jakarta Timur,2024-04-03 16:55:00
10389,1421,paid_search,competitor_kw,android,Jakarta Selatan,2024-06-08 22:17:00
10390,1743,paid_social,ig_story_feb,ios,Jakarta Timur,2024-02-06 08:15:00
10391,1603,promo,promo_jan_newyear,android,Jakarta Selatan,2024-04-08 16:52:00
10392,1442,paid_search,brand_kw_jan,android,Bekasi,2024-05-16 08:42:00
10393,1269,promo,promo_ramadan,ios,Tangerang,2024-05-31 13:48:00
10394,1567,paid_search,brand_kw_feb,ios,Jakarta Selatan,2024-04-09 16:54:00
10395,1391,paid_search,competitor_kw,ios,Jakarta Utara,2024-04-29 14:08:00
10396,1507,organic,,android,Jakarta Utara,2024-02-02 14:40:00
10397,1043,organic,,android,Depok,2024-05-21 14:03:00
10398,1046,promo,promo_jan_newyear,ios,Tangerang,2024-06-02 14:22:00
10399,1418,organic,,ios,Tangerang,2024-06-15 18:30:00
10400,1388,paid_search,competitor_kw,android,Tangerang,2024-05-29 08:42:00
10401,1125,promo,promo_ramadan,android,Bekasi,2024-05-15 08:38:00
10402,1119,paid_search,brand_kw_feb,android,Tangerang,2024-06-26 14:28:00
10403,1670,paid_search,brand_kw_feb,ios,Jakarta Pusat,2024-05-03 14:28:00
10404,1432,paid_social,ig_story_feb,android,Jakarta Pusat,2024-05-09 11:36:00
10405,1075,organic,,ios,Jakarta Selatan,2024-02-03 23:55:00
10406,1122,paid_search,brand_kw_feb,ios,Jakarta Timur,2024-03-27 17:37:00
10407,1759,organic,,web,Bekasi,2024-04-21 16:48:00
10408,1379,referral,ref_friend_program,android,Jakarta Selatan,2024-06-21 21:24:00
10409,1631,organic,,android,Jakarta Utara,2024-03-21 10:22:00
10410,1521,promo,promo_ramadan,android,Jakarta Pusat,2024-02-13 07:38:00
10411,1289,paid_social,ig_reel_jan,android,Jakarta Selatan,2024-05-26 20:46:00
10412,1443,organic,,ios,Jakarta Pusat,2024-05-06 15:05:00
10413,1228,referral,ref_friend_program,web,Jakarta Pusat,2024-01-20 17:10:00
10414,1723,referral,ref_influencer,ios,Jakarta Selatan,2024-05-13 17:12:00
10415,1601,promo,promo_jan_newyear,web,Jakarta Selatan,2024-04-06 14:43:00
10416,1572,promo,promo_ramadan,android,Bekasi,2024-06-05 13:45:00
10417,1673,paid_social,tiktok_mar,ios,Tangerang,2024-02-16 16:53:00
10418,1303,paid_search,competitor_kw,android,Tangerang,2024-01-25 14:07:00
10419,1436,referral,ref_influencer,web,Tangerang,2024-01-30 12:29:00
10420,1501,paid_search,brand_kw_feb,ios,Depok,2024-06-02 20:43:00
10421,1453,organic,,android,Tangerang,2024-04-18 19:16:00
10422,1022,paid_social,ig_story_feb,android,Jakarta Selatan,2024-04-07 09:49:00
10423,1204,referral,ref_friend_program,ios,Jakarta Timur,2024-02-10 19:55:00
10424,1497,organic,,ios,Jakarta Pusat,2024-01-11 12:18:00
10425,1387,paid_social,ig_reel_jan,android,Jakarta Pusat,2024-06-16 19:08:00
10426,1761,promo,promo_jan_newyear,android,Bekasi,2024-05-18 11:06:00
10427,1024,organic,,ios,Bekasi,2024-03-18 15:29:00
10428,1417,paid_social,ig_story_feb,android,Jakarta Pusat,2024-05-23 15:30:00
10429,1782,organic,,web,Bekasi,2024-05-19 10:28:00
10430,1321,organic,,ios,Depok,2024-06-15 14:20:00
10431,1702,promo,promo_ramadan,ios,Jakarta Barat,2024-02-22 18:33:00
10432,1427,promo,promo_jan_newyear,android,Depok,2024-02-15 11:30:00
10433,1003,referral,ref_influencer,web,Depok,2024-02-29 13:05:00
10434,1054,organic,,ios,Tangerang,2024-02-05 23:51:00
10435,1220,paid_search,competitor_kw,android,Jakarta Pusat,2024-02-12 15:45:00
10436,1183,paid_search,brand_kw_feb,ios,Bekasi,2024-01-07 18:54:00
10437,1515,organic,,android,Tangerang,2024-01-04 15:02:00
10438,1483,organic,,web,Jakarta Selatan,2024-06-04 21:31:00
10439,1731,referral,ref_friend_program,android,Jakarta Selatan,2024-02-09 12:55:00
10440,1174,referral,ref_influencer,ios,Tangerang,2024-05-30 18:33:00
10441,1384,paid_social,ig_reel_jan,ios,Jakarta Selatan,2024-04-27 09:56:00
10442,1183,organic,,android,Bekasi,2024-03-12 11:36:00
10443,1451,organic,,android,Jakarta Utara,2024-03-08 09:31:00
10444,1583,paid_social,ig_reel_jan,android,Bekasi,2024-02-23 20:22:00
10445,1479,organic,,android,Jakarta Timur,2024-03-07 08:59:00
10446,1675,paid_search,brand_kw_feb,ios,Tangerang,2024-05-30 08:20:00
10447,1664,promo,promo_jan_newyear,android,Depok,2024-01-26 12:58:00
10448,1495,paid_search,brand_kw_jan,android,Tangerang,2024-06-22 19:19:00
10449,1592,promo,promo_ramadan,android,Bekasi,2024-04-12 07:10:00
10450,1342,promo,promo_ramadan,android,Jakarta Barat,2024-01-14 09:19:00
10451,1748,promo,promo_feb_valentine,ios,Jakarta Utara,2024-04-18 19:34:00
10452,1378,promo,promo_jan_newyear,android,Jakarta Barat,2024-04-02 17:32:00
10453,1046,referral,ref_friend_program,ios,Jakarta Barat,2024-02-24 16:27:00
10454,1432,paid_search,brand_kw_feb,android,Depok,2024-02-15 12:25:00
10455,1013,organic,,ios,Bekasi,2024-02-11 17:08:00
10456,1265,organic,,android,Jakarta Selatan,2024-06-11 10:38:00
10457,1184,paid_search,brand_kw_feb,ios,Tangerang,2024-04-18 19:55:00
10458,1406,organic,,android,Jakarta Selatan,2024-03-04 12:05:00
10459,1706,paid_social,ig_story_feb,ios,Tangerang,2024-06-07 14:58:00
10460,1151,referral,ref_influencer,android,Tangerang,2024-06-04 10:24:00
10461,1614,organic,,ios,Jakarta Utara,2024-06-11 17:06:00
10462,1651,organic,,ios,Depok,2024-06-01 17:34:00
10463,1575,organic,,ios,Jakarta Pusat,2024-03-29 09:13:00
10464,1640,paid_search,brand_kw_feb,android,Depok,2024-05-29 12:39:00
10465,1004,promo,promo_jan_newyear,web,Jakarta Barat,2024-05-16 17:48:00
10466,1030,organic,,web,Bekasi,2024-06-07 14:08:00
10467,1256,paid_social,tiktok_mar,android,Jakarta Selatan,2024-02-12 22:43:00
10468,1741,paid_social,ig_reel_jan,ios,Jakarta Barat,2024-03-02 12:30:00
10469,1473,paid_search,brand_kw_feb,android,Jakarta Selatan,2024-04-27 14:43:00
10470,1164,promo,promo_ramadan,ios,Tangerang,2024-03-03 21:46:00
10471,1408,referral,ref_influencer,android,Jakarta Selatan,2024-01-11 18:25:00
10472,1380,referral,ref_friend_program,android,Jakarta Selatan,2024-05-24 18:45:00
10473,1264,organic,,android,Jakarta Utara,2024-06-12 14:01:00
10474,1175,organic,,android,Bekasi,2024-03-29 11:37:00
10475,1067,promo,promo_feb_valentine,android,Bekasi,2024-03-28 14:19:00
10476,1409,referral,ref_friend_program,ios,Tangerang,2024-06-09 10:21:00
10477,1556,organic,,android,Depok,2024-05-30 13:38:00
10478,1337,organic,,ios,Depok,2024-05-09 22:32:00
10479,1327,paid_search,competitor_kw,android,Jakarta Barat,2024-05-10 22:31:00
10480,1704,paid_social,ig_reel_jan,web,Depok,2024-05-17 12:12:00
10481,1308,organic,,android,Depok,2024-06-05 13:36:00
10482,1427,paid_social,ig_reel_jan,android,Depok,2024-03-09 14:59:00
10483,1006,paid_search,brand_kw_feb,android,Bekasi,2024-04-13 08:26:00
10484,1058,promo,promo_feb_valentine,android,Bekasi,2024-06-12 17:17:00
10485,1794,organic,,ios,Jakarta Pusat,2024-04-15 11:55:00
10486,1299,paid_social,ig_story_feb,android,Jakarta Utara,2024-06-25 07:08:00
10487,1220,promo,promo_feb_valentine,web,Depok,2024-02-17 17:29:00
10488,1477,promo,promo_jan_newyear,ios,Bekasi,2024-04-25 11:41:00
10489,1412,paid_search,competitor_kw,ios,Bekasi,2024-05-27 16:00:00
10490,1223,organic,,android,Jakarta Utara,2024-03-31 07:08:00
10491,1458,organic,,android,Jakarta Timur,2024-04-22 19:12:00
10492,1215,organic,,android,Jakarta Pusat,2024-01-31 22:47:00
10493,1521,paid_search,brand_kw_jan,web,Tangerang,2024-01-29 21:01:00
10494,1400,paid_search,competitor_kw,android,Jakarta Pusat,2024-04-30 07:17:00
10495,1160,organic,,android,Jakarta Selatan,2024-02-05 22:48:00
10496,1430,promo,promo_ramadan,android,Bekasi,2024-02-14 12:59:00
10497,1031,referral,ref_friend_program,android,Jakarta Pusat,2024-05-07 13:19:00
10498,1482,organic,,android,Jakarta Selatan,2024-01-09 11:58:00
10499,1618,paid_search,brand_kw_feb,ios,Depok,2024-06-12 07:19:00
10500,1528,paid_social,ig_reel_jan,android,Jakarta Timur,2024-02-03 11:14:00
10501,1493,referral,ref_friend_program,android,Tangerang,2024-05-03 18:12:00
10502,1517,paid_search,competitor_kw,web,Jakarta Pusat,2024-02-16 19:52:00
10503,1363,organic,,ios,Jakarta Timur,2024-05-14 11:36:00
10504,1103,referral,ref_influencer,android,Jakarta Barat,2024-06-23 12:40:00
10505,1258,promo,promo_feb_valentine,android,Jakarta Utara,2024-05-22 16:13:00
10506,1165,promo,promo_jan_newyear,ios,Jakarta Barat,2024-03-03 19:50:00
10507,1709,organic,,android,Jakarta Barat,2024-05-04 16:14:00
10508,1681,paid_social,tiktok_mar,ios,Jakarta Timur,2024-05-06 20:26:00
10509,1258,organic,,web,Tangerang,2024-04-01 09:00:00
10510,1684,organic,,ios,Bekasi,2024-04-07 08:38:00
10511,1689,organic,,android,Jakarta Timur,2024-06-03 20:52:00
10512,1644,paid_social,tiktok_mar,android,Bekasi,2024-04-20 07:13:00
10513,1260,paid_search,brand_kw_feb,web,Jakarta Selatan,2024-04-01 18:22:00
10514,1552,paid_search,competitor_kw,ios,Jakarta Utara,2024-02-15 19:39:00
10515,1407,paid_search,brand_kw_feb,android,Tangerang,2024-02-04 19:06:00
10516,1231,promo,promo_feb_valentine,ios,Jakarta Pusat,2024-04-23 08:15:00
10517,1232,organic,,ios,Jakarta Timur,2024-04-22 13:09:00
10518,1582,promo,promo_feb_valentine,ios,Bekasi,2024-02-19 20:11:00
10519,1270,paid_social,ig_story_feb,ios,Tangerang,2024-04-20 18:23:00
10520,1720,paid_search,brand_kw_feb,android,Jakarta Barat,2024-03-04 11:06:00
10521,1619,paid_search,brand_kw_feb,android,Jakarta Pusat,2024-02-28 18:45:00
10522,1449,referral,ref_friend_program,android,Jakarta Selatan,2024-05-07 20:04:00
10523,1737,paid_search,competitor_kw,android,Tangerang,2024-03-11 15:57:00
10524,1221,paid_search,competitor_kw,ios,Jakarta Barat,2024-06-18 21:19:00
10525,1625,promo,promo_jan_newyear,ios,Tangerang,2024-01-14 18:37:00
10526,1616,paid_social,tiktok_mar,android,Jakarta Timur,2024-02-15 12:01:00
10527,1391,paid_search,brand_kw_jan,web,Bekasi,2024-06-27 22:08:00
10528,1663,paid_search,brand_kw_jan,android,Jakarta Timur,2024-06-11 09:21:00
10529,1098,organic,,web,Jakarta Selatan,2024-02-13 07:33:00
10530,1172,promo,promo_jan_newyear,android,Jakarta Barat,2024-01-26 22:12:00
10531,1120,promo,promo_ramadan,android,Bekasi,2024-06-20 09:21:00
10532,1329,referral,ref_friend_program,ios,Jakarta Pusat,2024-05-14 23:25:00
10533,1642,organic,,android,Jakarta Timur,2024-04-19 19:27:00
10534,1092,referral,ref_friend_program,android,Jakarta Selatan,2024-03-19 12:41:00
10535,1102,paid_social,ig_reel_jan,android,Jakarta Selatan,2024-04-27 12:57:00
10536,1146,referral,ref_influencer,web,Bekasi,2024-06-02 14:39:00
10537,1011,referral,ref_influencer,android,Jakarta Utara,2024-04-16 20:24:00
10538,1786,paid_search,competitor_kw,android,Bekasi,2024-04-24 11:42:00
10539,1758,organic,,android,Tangerang,2024-03-06 19:18:00
10540,1569,organic,,android,Jakarta Timur,2024-05-07 13:08:00
10541,1147,organic,,android,Tangerang,2024-04-23 08:42:00
10542,1157,organic,,ios,Jakarta Selatan,2024-03-28 15:58:00
10543,1252,paid_search,competitor_kw,android,Depok,2024-06-03 23:18:00
10544,1018,paid_search,brand_kw_jan,ios,Bekasi,2024-06-07 12:46:00
10545,1123,organic,,ios,Bekasi,2024-02-27 08:36:00
10546,1397,promo,promo_ramadan,ios,Jakarta Utara,2024-04-25 14:43:00
10547,1730,paid_search,brand_kw_feb,android,Jakarta Timur,2024-02-18 13:55:00
10548,1315,paid_search,brand_kw_feb,android,Bekasi,2024-02-24 19:09:00
10549,1565,paid_search,competitor_kw,android,Jakarta Timur,2024-02-10 19:59:00
10550,1764,organic,,android,Jakarta Barat,2024-06-23 11:41:00
10551,1499,organic,,android,Jakarta Barat,2024-03-21 23:47:00
10552,1093,referral,ref_friend_program,android,Jakarta Selatan,2024-03-21 18:12:00
10553,1458,paid_search,brand_kw_jan,android,Tangerang,2024-05-01 17:45:00
10554,1694,promo,promo_feb_valentine,android,Jakarta Barat,2024-04-10 11:07:00
10555,1507,paid_social,tiktok_mar,android,Jakarta Pusat,2024-01-05 20:10:00
10556,1718,organic,,web,Jakarta Selatan,2024-03-19 15:28:00
10557,1640,paid_search,brand_kw_jan,android,Jakarta Selatan,2024-01-03 07:19:00
10558,1014,organic,,ios,Jakarta Pusat,2024-03-28 09:09:00
10559,1143,paid_search,competitor_kw,android,Jakarta Pusat,2024-02-21 09:11:00
10560,1293,paid_social,tiktok_mar,android,Bekasi,2024-02-25 20:16:00
10561,1166,paid_social,tiktok_mar,ios,Jakarta Utara,2024-01-17 08:04:00
10562,1146,promo,promo_feb_valentine,android,Depok,2024-04-08 20:01:00
10563,1678,paid_search,competitor_kw,android,Tangerang,2024-02-14 11:37:00
10564,1383,paid_social,tiktok_mar,android,Jakarta Utara,2024-06-25 11:23:00
10565,1340,paid_social,ig_story_feb,ios,Tangerang,2024-06-27 13:57:00
10566,1256,paid_social,ig_reel_jan,ios,Jakarta Timur,2024-05-05 22:56:00
10567,1474,paid_search,brand_kw_jan,ios,Jakarta Pusat,2024-06-03 15:04:00
10568,1328,paid_search,competitor_kw,android,Jakarta Barat,2024-05-04 17:38:00
10569,1018,referral,ref_influencer,android,Jakarta Barat,2024-02-01 08:55:00
10570,1658,paid_search,brand_kw_jan,android,Jakarta Selatan,2024-04-11 11:35:00
10571,1058,paid_search,brand_kw_jan,ios,Jakarta Utara,2024-06-14 07:03:00
10572,1650,promo,promo_jan_newyear,android,Tangerang,2024-06-20 19:01:00
10573,1116,paid_search,brand_kw_feb,ios,Bekasi,2024-01-11 19:51:00
10574,1259,paid_search,brand_kw_jan,ios,Jakarta Timur,2024-02-25 23:01:00
10575,1469,promo,promo_jan_newyear,android,Bekasi,2024-04-10 12:58:00
10576,1032,referral,ref_friend_program,android,Jakarta Pusat,2024-06-07 08:54:00
10577,1377,paid_search,brand_kw_feb,ios,Jakarta Barat,2024-02-25 13:27:00
10578,1594,paid_search,brand_kw_jan,android,Jakarta Timur,2024-06-26 15:17:00
10579,1031,referral,ref_friend_program,android,Bekasi,2024-01-10 22:27:00
10580,1193,organic,,android,Jakarta Utara,2024-03-01 21:51:00
10581,1484,referral,ref_influencer,android,Tangerang,2024-05-19 12:23:00
10582,1595,paid_social,ig_story_feb,ios,Tangerang,2024-04-12 18:29:00
10583,1443,organic,,ios,Bekasi,2024-01-23 15:56:00
10584,1352,paid_search,competitor_kw,ios,Jakarta Barat,2024-05-09 11:38:00
10585,1406,organic,,web,Jakarta Timur,2024-01-21 20:56:00
10586,1701,paid_search,competitor_kw,android,Jakarta Barat,2024-03-26 22:07:00
10587,1660,organic,,ios,Jakarta Pusat,2024-04-26 11:53:00
10588,1314,referral,ref_influencer,android,Jakarta Pusat,2024-03-02 19:19:00
10589,1308,paid_search,brand_kw_feb,ios,Jakarta Selatan,2024-03-28 19:23:00
10590,1033,promo,promo_ramadan,ios,Jakarta Selatan,2024-05-07 17:22:00
10591,1702,paid_search,competitor_kw,ios,Tangerang,2024-05-05 07:24:00
10592,1733,organic,,android,Jakarta Pusat,2024-06-10 10:29:00
10593,1704,promo,promo_jan_newyear,android,Tangerang,2024-02-09 09:12:00
10594,1141,paid_search,brand_kw_feb,android,Jakarta Timur,2024-01-31 07:10:00
10595,1673,paid_search,competitor_kw,android,Jakarta Utara,2024-02-17 20:07:00
10596,1220,promo,promo_jan_newyear,android,Depok,2024-01-26 12:24:00
10597,1253,organic,,android,Jakarta Pusat,2024-06-09 20:53:00
10598,1029,paid_search,brand_kw_feb,android,Tangerang,2024-02-19 18:25:00
10599,1534,organic,,ios,Jakarta Barat,2024-03-14 22:49:00
10600,1666,referral,ref_friend_program,android,Bekasi,2024-03-28 16:53:00
10601,1705,promo,promo_feb_valentine,android,Bekasi,2024-05-30 11:30:00
10602,1332,promo,promo_ramadan,android,Tangerang,2024-03-02 13:22:00
10603,1703,promo,promo_jan_newyear,ios,Jakarta Utara,2024-04-02 17:13:00
10604,1649,organic,,ios,Jakarta Timur,2024-03-27 12:56:00
10605,1386,paid_search,brand_kw_feb,android,Jakarta Pusat,2024-05-20 19:00:00
10606,1431,promo,promo_feb_valentine,web,Jakarta Utara,2024-02-20 15:03:00
10607,1144,paid_search,brand_kw_jan,android,Bekasi,2024-02-16 10:23:00
10608,1099,organic,,android,Jakarta Utara,2024-06-24 20:13:00
10609,1247,organic,,web,Jakarta Utara,2024-02-29 14:39:00
10610,1757,organic,,android,Depok,2024-04-08 19:01:00
10611,1716,paid_social,ig_story_feb,android,Jakarta Pusat,2024-06-23 19:10:00
10612,1023,paid_social,tiktok_mar,android,Jakarta Pusat,2024-04-09 18:23:00
10613,1276,paid_search,brand_kw_feb,android,Jakarta Utara,2024-04-03 15:30:00
10614,1391,paid_social,tiktok_mar,android,Jakarta Timur,2024-04-03 08:48:00
10615,1301,organic,,android,Jakarta Utara,2024-02-06 20:17:00
10616,1526,organic,,android,Jakarta Barat,2024-01-06 23:32:00
10617,1466,organic,,ios,Jakarta Utara,2024-02-14 10:45:00
10618,1502,organic,,android,Jakarta Utara,2024-06-22 19:35:00
10619,1592,paid_search,competitor_kw,web,Tangerang,2024-04-13 15:33:00
10620,1150,organic,,android,Jakarta Selatan,2024-06-12 10:18:00
10621,1491,organic,,android,Depok,2024-01-18 18:21:00
10622,1394,referral,ref_influencer,android,Jakarta Timur,2024-03-11 19:14:00
10623,1495,organic,,android,Jakarta Selatan,2024-01-17 14:29:00
10624,1265,referral,ref_influencer,ios,Tangerang,2024-05-27 17:40:00
10625,1522,organic,,android,Jakarta Utara,2024-03-17 22:46:00
10626,1410,organic,,web,Tangerang,2024-04-17 17:19:00
10627,1059,promo,promo_ramadan,android,Tangerang,2024-04-21 19:52:00
10628,1090,organic,,ios,Tangerang,2024-01-11 12:57:00
10629,1503,referral,ref_friend_program,ios,Bekasi,2024-01-28 15:37:00
10630,1736,referral,ref_influencer,ios,Tangerang,2024-05-03 20:26:00
10631,1672,paid_social,tiktok_mar,ios,Jakarta Timur,2024-01-09 18:10:00
10632,1332,paid_search,brand_kw_feb,android,Bekasi,2024-04-25 11:52:00
10633,1426,promo,promo_jan_newyear,android,Jakarta Barat,2024-01-24 22:56:00
10634,1647,promo,promo_ramadan,android,Jakarta Selatan,2024-04-02 17:51:00
10635,1542,organic,,android,Jakarta Utara,2024-05-31 13:27:00
10636,1341,organic,,android,Depok,2024-01-05 20:37:00
10637,1308,paid_social,ig_reel_jan,web,Jakarta Timur,2024-06-15 08:52:00
10638,1680,promo,promo_jan_newyear,android,Jakarta Utara,2024-01-14 22:37:00
10639,1440,paid_search,competitor_kw,android,Jakarta Timur,2024-01-21 17:41:00
10640,1437,organic,,ios,Bekasi,2024-02-22 12:23:00
10641,1068,organic,,ios,Jakarta Selatan,2024-03-10 12:07:00
